country,gem_location_id,gem_plant_name,other_names,local_name,state_province,latitude,longitude,operating_mw,retired_mw,units_operating,units_retired,units_other_status,wiki_url
Japan,L100000104556,Shimonoseki power station,下関発電所,,Chūgoku,34.001905,131.000986,,175,0,1,0,https://www.gem.wiki/Shimonoseki_power_station
Japan,L100000102889,Shin Onoda power station,新小野田発電所,,Chūgoku,33.969,131.163403,1000,,2,0,0,https://www.gem.wiki/Shin_Onoda_power_station
Japan,L100000102970,Shinchi power station,新地発電所,,Tohoku,37.841115,140.946169,2000,,2,0,0,https://www.gem.wiki/Shinchi_power_station
Japan,L100000102947,Shiohama Chemical New power station,MC塩浜エネルギーサービス,MC Shiohama Energy Service power station,Chūbu,34.941111,136.631985,34,,1,0,0,https://www.gem.wiki/Shiohama_Chemical_New_power_station
Japan,L100000102927,Soga power station,,,Kantō,35.605,140.123333,,,0,0,1,https://www.gem.wiki/Soga_power_station
Japan,L100000102965,Soma Coal-Biomass power station,相馬石炭・バイオマス発電所,"M.Setek Soma power station, Orix Soma power station, Soma Energy Park",Tohoku,37.831604,140.942001,112,,1,0,0,https://www.gem.wiki/Soma_Coal-Biomass_power_station
Japan,L100000104860,Soma Core power station,,,Tōhoku,37.831844,140.940642,,,0,0,1,https://www.gem.wiki/Soma_Core_power_station
Japan,L100000102972,Soma Kyodo power station,,,Tōhoku,37.875278,140.921944,,,0,0,1,https://www.gem.wiki/Soma_Kyodo_power_station
Japan,L100000102897,Summit Onahama power station,サミット小名浜エスパワー,,Tohoku,36.23,140.28,,50,0,1,0,https://www.gem.wiki/Summit_Onahama_power_station
Japan,L100000102905,Sunagawa power station,砂川発電所,,Hokkaido,43.464715,141.891161,250,,2,0,0,https://www.gem.wiki/Sunagawa_power_station
Japan,L100000102876,Suzukawa Energy Center,"鈴川エネルギーセンター株式会社, 鈴川エネルギーセンター","Fuji Mill Suzukawa, Nippon Paper Fuji power station",Chūbu,35.143303,138.714274,,112,0,1,0,https://www.gem.wiki/Suzukawa_Energy_Center
Japan,L100000104857,Taiheiyo Cement Kamiiso power station,太平洋セメント 上磯工場,,Hokkaido,41.818468,140.631701,47.6,,1,0,0,https://www.gem.wiki/Taiheiyo_Cement_Kamiiso_power_station
Japan,L100000104858,Taiheiyo Cement Saitama power station,太平洋セメント 埼玉工場,,Kantō,35.90871,139.344139,49.5,,1,0,0,https://www.gem.wiki/Taiheiyo_Cement_Saitama_power_station
Japan,L100000102918,Takasago power station,高砂発電所,"Takasago New-No.2 (New Unit 2), Takasago J-Power power station, Takasago New-No.1 (New Unit 1)",Kansai,34.754038,134.766358,500,,2,0,2,https://www.gem.wiki/Takasago_power_station
Japan,L100000102891,Takehara power station,竹原発電所,Takehara New No.1 (New Unit 1),Chūgoku,34.3373,132.9572,1300,600,2,2,0,https://www.gem.wiki/Takehara_power_station
Japan,L100000102877,Taketoyo power station,武豊発電所,"Taketoyo No.5, 武豊火力発電所",Chūbu,34.845,136.961667,1070,,1,0,0,https://www.gem.wiki/Taketoyo_power_station
Japan,L100000102945,Tobata power station,戸畑発電所,,Kyūshū,33.927769,130.84714,415.3,,3,0,0,https://www.gem.wiki/Tobata_power_station
Japan,L100000102874,Tokai Kyodo power station,東海共同発電,,Chūbu,35.027313,136.865863,149,,1,0,0,https://www.gem.wiki/Tokai_Kyodo_power_station
Japan,L100000102890,Tokuyama Central power station,徳山製造所 中央発電所,,Chūgoku,34.043957,131.797384,372,35,3,1,0,https://www.gem.wiki/Tokuyama_Central_power_station
Japan,L100000104538,Tokuyama East power station,徳山製造所 東発電所,"Tokuyama Higashi Power Station, Tokuyama East Power Generation, Tokuyama East Power Generation No. 3 (Unit 3), Shunan Biomass, Marubeni Tokuyama Steam Plant (Cogen)",Chūgoku,34.03653,131.79395,445,,2,0,0,https://www.gem.wiki/Tokuyama_East_power_station
Japan,L100000102907,Tomatouatsuma power station,苫東厚真発電所,,Hokkaido,42.60762,141.80843,1650,85,3,1,0,https://www.gem.wiki/Tomatouatsuma_power_station
Japan,L100000102931,Tosa Works power station,,Erex New Energy Tosa power station,Shikoku,33.433333,133.433333,,30.9,0,1,0,https://www.gem.wiki/Tosa_Works_power_station
Japan,L100000102957,Tosa power station,土佐発電所,Taiheyo Cement Power Plant No. 3,Shikoku,33.534087,133.557483,,167,0,1,0,https://www.gem.wiki/Tosa_power_station
Japan,L100000102878,Toyama Shinko power station,富山新港発電所,,Chūbu,36.76566,137.128677,500,,2,0,0,https://www.gem.wiki/Toyama_Shinko_power_station
Japan,L100000104557,Toyohashi Akemi power station,豊橋発電所,,Chūbu,34.72307846,137.3166039,,147,0,1,1,https://www.gem.wiki/Toyohashi_Akemi_power_station
Japan,L100000102879,Tsuruga power station,敦賀発電所,Tsuruga Hokuriku power station,Chūbu,35.6724,136.08154,1200,,2,0,0,https://www.gem.wiki/Tsuruga_power_station
Japan,L100000104624,UBE Industries Isa Factory power station,宇部興産 伊佐セメント工場,,Chūgoku,34.169227,131.202728,57,,1,0,0,https://www.gem.wiki/UBE_Industries_Isa_Factory_power_station
Japan,L100000104623,UBE Industries power station,宇部興産発電所,,Chūgoku,33.949494,131.233604,145,,1,0,0,https://www.gem.wiki/UBE_Industries_power_station
Japan,L100000105019,UBE Power Center power station,ユービーイーパワーセンター発電所,UBE Power Center,Chūgoku,33.948907,131.232574,216,,1,0,0,https://www.gem.wiki/UBE_Power_Center_power_station
Japan,L100000102892,Ube power station,,,Chūgoku,33.95,131.25,,,0,0,2,https://www.gem.wiki/Ube_power_station
Japan,L100000102932,Yatsushiro Mill power station,日本製紙 八代工場,,Kyūshū,32.5058011,130.6199833,75,,1,0,0,https://www.gem.wiki/Yatsushiro_Mill_power_station
Japan,L100000102919,Yokkaichi power station,,,Chūbu,34.966667,136.616667,,,0,0,1,https://www.gem.wiki/Yokkaichi_power_station
Japan,L100000102929,Yokosuka power station,横須賀発電所,,Kantō,35.215556,139.716389,1300,,2,0,0,https://www.gem.wiki/Yokosuka_power_station
Kosovo,L100000103001,Istok power station,,,Pec,42.783333,20.483333,,,0,0,1,https://www.gem.wiki/Istok_power_station
Kosovo,L100000102999,Kosovo A power station,,Kosovo power station,Kosovo,42.676454,21.085922,610,190,3,2,0,https://www.gem.wiki/Kosovo_A_power_station
Kosovo,L100000103000,Kosovo B power station,,Kosovo power station,Kosovo,42.69312,21.056002,715,,2,0,0,https://www.gem.wiki/Kosovo_B_power_station
Kosovo,L100000103002,Kosovo C power station,,,Pristina,42.666667,21.166667,,,0,0,1,https://www.gem.wiki/Kosovo_C_power_station
Moldova,L100000103032,Kuchurgan power station,Молдавская ГРЭС,"Moldavskaya power station, Cuciurgani-Moldavskaya GRES (MGRES)",Transnistria,46.629027,29.939714,,1400,0,7,0,https://www.gem.wiki/Kuchurgan_power_station
Netherlands,L100000103090,Amer power station,,,Noord-Brabant,51.709806,4.843661,,1301,0,2,0,https://www.gem.wiki/Amer_power_station
Netherlands,L100000103092,Borssele power station,,,Zeeland,51.433188,3.716023,,441,0,1,0,https://www.gem.wiki/Borssele_power_station
Netherlands,L100000103088,Eemshaven power station,,,Groningen,53.435502,6.879276,1600,,2,0,0,https://www.gem.wiki/Eemshaven_power_station
Netherlands,L100000400533,Hemweg power station,,,Noord-Holland,52.4049,4.8465,,685,0,1,0,https://www.gem.wiki/Hemweg_power_station
Netherlands,L100000103095,Maasvlakte Power Station (Riverstone Holdings),,"Missouriweg 1, Maasvlakte GDF",South Holland,51.943944,4.071733,800,,1,0,0,https://www.gem.wiki/Maasvlakte_Power_Station_(Riverstone_Holdings)
Netherlands,L100000103093,Maasvlakte Power Station (Uniper),,"Rotterdam Carbon Storage and Demonstration Project (Unit 3), MPP3 (Unit 3), Maasvlakte E.ON/Uniper (Unit 3)",South Holland,51.958734,4.027208,1100,1206,1,2,0,https://www.gem.wiki/Maasvlakte_Power_Station_(Uniper)
Netherlands,L100000103089,Magnum IGCC Power Station,,,Groningen,53.447939,6.853228,,,0,0,1,https://www.gem.wiki/Magnum_IGCC_Power_Station
Netherlands,L100000103087,Nijmegen power station,,"Gelderlandpower station, Industriepark Waal Energie",Gelderland,51.855951,5.828796,,632,0,1,0,https://www.gem.wiki/Gelderland_power_station
Poland,L100000103275,Adamow power station,,,Wielkopolskie,52.012307,18.546212,,600,0,5,0,https://www.gem.wiki/Adamow_power_station
Poland,L100000103250,Bedzin power station,,,Śląskie,50.303889,19.137778,81.5,,1,0,0,https://www.gem.wiki/Bedzin_power_station
Poland,L100000103216,Belchatow power station,,,Lodzkie,51.266389,19.330556,5030,370,12,1,1,https://www.gem.wiki/Belchatow_power_station
Poland,L100000103244,Bialystok power station,,Elektrociepłownia Białystok,Podlaskie,53.147965,23.169649,110,65,2,1,0,https://www.gem.wiki/Bialystok_power_station
Poland,L100000103255,Bielsko-Biala power station,,Bielsko-Polnoc power station,Śląskie,49.811696,19.052943,105,61,2,1,0,https://www.gem.wiki/Bielsko-Biala_power_station
Poland,L100000103239,Blachownia power station,,,Śląskie,50.783333,18.966667,,165,0,3,1,https://www.gem.wiki/Blachownia_power_station
Poland,L100000103212,Bydgoszcz power station,,Elektrociepłowni Bydgoszcz II,Kujawsko-Pomorskie,53.09918,18.0889,105,122,2,3,0,https://www.gem.wiki/Bydgoszcz_power_station
Poland,L100000103257,Chorzow Elcho power station,,,Śląskie,50.307464,18.969459,226,,2,0,0,https://www.gem.wiki/Chorzow_Elcho_power_station
Poland,L100000103258,Czeczott power station,,,Śląskie,49.966667,18.95,,,0,0,1,https://www.gem.wiki/Czeczott_power_station
Poland,L100000103251,Czestochowa CHP power station,,Elektrociepłownia Częstochowa,Śląskie,50.79440637,19.14242048,64,,1,0,0,https://www.gem.wiki/Czestochowa_CHP_power_station
Poland,L100000103278,Dolna Odra power station,,PGE Gryfino Dolna Odra,Zachodniopomorskie,53.20778,14.46722,464,1328,2,6,0,https://www.gem.wiki/Dolna_Odra_power_station
Poland,L100000103245,Gdansk-2 power station,,,Pomorskie,54.378201,18.641284,217.8,,4,0,0,https://www.gem.wiki/Gdansk-2_power_station
Poland,L100000103246,Gdynia-3 power station,,"Wybrzeze, Gdynia",Pomorskie,54.553355,18.480791,52.6,52.6,1,1,0,https://www.gem.wiki/Gdynia-3_power_station
Poland,L100000103252,Gliwice Works power station,,,Śląskie,50.317682,18.626547,32,,1,0,0,https://www.gem.wiki/Gliwice_Works_power_station
Poland,L100000103226,Gorzow power station,,Gorzów,Lubuskie,52.7504,15.2712,32,30,1,1,0,https://www.gem.wiki/Gorzow_power_station
Poland,L100000103227,Gubin Power Project,,,Lubuskie,51.948982,14.728458,,,0,0,1,https://www.gem.wiki/Gubin_Power_Project
Poland,L100000103259,Halemba power station,,,Śląskie,50.2325,18.851944,,200,0,4,1,https://www.gem.wiki/Halemba_power_station
Poland,L100000103261,Jaworzno power station,,"Jaworzno-3 power station (Phase 3 Unit 1, Phase 3 Unit 2, Phase 3 Unit 3, Phase 3 Unit 4, Phase 3 Unit 5, Phase 3 Unit 6, Phase 3 Unit 7), Jaworzno-2 power station (Phase 2 Unit 1, Phase 2 Unit 2, Phase 2 Unit 3)",Śląskie,50.213351,19.22806,2395,60,9,1,0,https://www.gem.wiki/Jaworzno_power_station
Poland,L100000103263,Katowice PKE power station,,,Śląskie,50.28568,19.05438,135,,1,0,0,https://www.gem.wiki/Katowice_PKE_power_station
Poland,L100000103240,Kedzierzyn CCS Project,,,Opolskie,50.34988,18.226184,,,0,0,1,https://www.gem.wiki/Kedzierzyn_CCS_Project
Poland,L100000103276,Konin power station,,Elektrownia Parowa Konin,Wielkopolskie,52.283657,18.269475,,165,0,3,0,https://www.gem.wiki/Konin_power_station
Poland,L100000103233,Kozienice power station,,,Masovian,51.58293,21.54779,3994,,11,0,1,https://www.gem.wiki/Kozienice_power_station
Poland,L100000103229,Krakow-Leg power station,,,Małopolskie,50.054021,20.006018,350,110,3,1,0,https://www.gem.wiki/Krakow-Leg_power_station
Poland,L100000103264,Lagisza power station,,,Śląskie,50.35016,19.14351,460,720,1,6,0,https://www.gem.wiki/Lagisza_power_station
Poland,L100000103265,Laziska power station,,,Śląskie,50.134526,18.844352,905,250,4,2,0,https://www.gem.wiki/Laziska_power_station
Poland,L100000103221,Leczna Power Station (Bogdanka SA),,,Lubelskie,51.3009,22.88211,,,0,0,1,https://www.gem.wiki/Leczna_Power_Station_(Bogdanka_SA)
Poland,L100000104406,Leczna Power Station (Enea),,,Lubelskie,51.3,22.883333,,,0,0,1,https://www.gem.wiki/Leczna_Power_Station_(Enea)
Poland,L100000103207,Legnica Power Station,,,Dolnośląskie,51.207007,16.155323,,,0,0,1,https://www.gem.wiki/Legnica_Power_Station
Poland,L100000103217,Lodz-2 power station,,,Lodzkie,51.742023,19.448746,,87,0,1,0,https://www.gem.wiki/Lodz-2_power_station
Poland,L100000103218,Lodz-3 power station,,,Lodzkie,51.798357,19.420734,198,,4,0,0,https://www.gem.wiki/Lodz-3_power_station
Poland,L100000103219,Lodz-4 power station,,,Łódzkie,51.74564,19.53963,215,,3,0,0,https://www.gem.wiki/Lodz-4_power_station
Poland,L100000103222,Lublin Power Station,,,Lubelskie,51.209986,22.554122,,,0,0,2,https://www.gem.wiki/Lublin_Power_Station
Poland,L100000103266,Miechowice power station,,,Śląskie,50.349073,18.841853,,110,0,2,0,https://www.gem.wiki/Miechowice_power_station
Poland,L100000105031,Murcki-Staszic power station,,,Silesia,50.180556,19.007222,,,0,0,1,https://www.gem.wiki/Murcki-Staszic_power_station
Poland,L100000103247,Opalenie power station,,,Pomorskie,53.742222,18.823056,,,0,0,2,https://www.gem.wiki/Opalenie_power_station
Poland,L100000103242,Opole power station,,,Opolskie,50.75182,17.88196,3332,,6,0,0,https://www.gem.wiki/Opole_power_station
Poland,L100000103234,Ostrołęka power station,,,Masovian,53.103611,21.6125,681.1,,4,0,1,https://www.gem.wiki/Ostrołęka_power_station
Poland,L100000103220,Patnow power station,,Patnow 9 (Unit II-1),Wielkopolskie,52.302,18.237,474,1244,1,6,0,https://www.gem.wiki/Patnow_power_station
Poland,L100000103267,Piast Ruch Power Station,,,Śląskie,50.016287,19.096709,,,0,0,1,https://www.gem.wiki/Piast_Ruch_Power_Station
Poland,L100000103272,Polaniec power station,,"Parowa Kogeneracja Polaniec, Zawada, Tursko Małe",Świętokrzyskie,50.437685,21.33769,1657,225,7,1,0,https://www.gem.wiki/Polaniec_power_station
Poland,L100000103279,Pomorzany power station,,,Zachodnio-Pomorskie,53.390996,14.524786,134,,2,0,0,https://www.gem.wiki/Pomorzany_power_station
Poland,L100000103277,Poznan Karolin power station,,,Wielkopolskie,52.436416,16.988658,313,,3,0,0,https://www.gem.wiki/Poznan_Karolin_power_station
Poland,L100000103223,Puchaczow power station,,,Lubelskie,51.3,22.966667,,,0,0,1,https://www.gem.wiki/Puchaczow_power_station
Poland,L100000103228,Pulawy ZAP Works power station,,,Lubuskie,51.457211,21.973811,92,,3,0,0,https://www.gem.wiki/Pulawy_ZAP_Works_power_station
Poland,L100000103224,Pulawy power station (Grupa Azoty),,,Lubelskie,51.416443,21.969309,,,0,0,1,https://www.gem.wiki/Pulawy_power_station_(Grupa_Azoty)
Poland,L100000103225,Pulawy power station (Vattenfall),,,Lubelskie,51.416443,21.969309,,,0,0,1,https://www.gem.wiki/Pulawy_power_station_(Vattenfall)
Poland,L100000103248,Pólnoc power station,,,Pomorskie,53.962892,18.711758,,,0,0,2,https://www.gem.wiki/P%C3%B3lnoc_power_station
Poland,L100000103268,Rybnik power station,,,Slaskie,50.13406,18.52196,875,900,4,4,1,https://www.gem.wiki/Rybnik_power_station
Poland,L100000103208,Siechnice power station,,"Czechnica, Czechnica-2",Dolnośląskie,51.03794,17.15095,,132,0,3,0,https://www.gem.wiki/Siechnice_power_station
Poland,L100000103235,Siekierki power station,,Gassy-Siekierki Power Plant,,52.191456,21.086218,591,,5,0,1,https://www.gem.wiki/Siekierki_power_station
Poland,L100000103230,Siersza power station,,,Małopolskie,50.208043,19.460943,306,491,2,4,1,https://www.gem.wiki/Siersza_power_station
Poland,L100000103231,Skawina power station,,,Małopolskie,49.977425,19.805132,330,210,3,3,0,https://www.gem.wiki/Skawina_power_station
Poland,L100000103243,Stalowa Wola power station,,,Podkarpackie,50.55386,22.0791,,350,0,4,0,https://www.gem.wiki/Stalowa_Wola_power_station
Poland,L100000103213,Swiecie Pulp Mill power station,,,Kujawsko-Pomorskie,53.393629,18.374224,113,,3,0,0,https://www.gem.wiki/Swiecie_Pulp_Mill_power_station
Poland,L100000103274,Szczecin power station,,Elektrownia Szczecin ST (Kogen),West Pomerania,53.411271,14.585981,69,72,1,1,0,https://www.gem.wiki/Szczecin_power_station
Poland,L100000103210,Turów power station,,Turów power station Unit 11 (Unit 7R),Dolnośląskie,50.947717,14.91171,1948,806,7,4,0,https://www.gem.wiki/Tur%C3%B3w_power_station
Poland,L100000103253,Tychy power station,,Elektrownia Tychy ST (Kogen),Śląskie,50.106,19.014,65,40,1,1,0,https://www.gem.wiki/Tychy_power_station
Poland,L100000103211,Wroclaw power station,,,Dolnośląskie,51.123715,17.02457,263,,3,0,0,https://www.gem.wiki/Wroclaw_power_station
Poland,L100000103271,ZW Nowa power station,,,Śląskie,50.347756,19.278159,105,,2,0,0,https://www.gem.wiki/ZW_Nowa_power_station
Poland,L100000103270,Zabrze power station,,,Śląskie,50.324928,18.785719,75,33,1,1,0,https://www.gem.wiki/Zabrze_power_station
Poland,L100000103249,Zarnowiec power station,,,Pomorskie,54.787416,18.085672,,,0,0,1,https://www.gem.wiki/Zarnowiec_power_station
Poland,L100000103236,Zeran power station,,Żerań,Mazowieckie,52.2947,20.99334,586,,3,0,0,https://www.gem.wiki/Zeran_power_station
Poland,L100000103237,Zofiowka Mine power station,,"EC Zofiówka, Zofiówka CHP Plant, Jastrzębie-Zdrój Plant",Slaskie,49.964162,18.626794,81,64,1,2,0,https://www.gem.wiki/Zofiowka_Mine_power_station
Serbia,L100000103405,Despotovac power station,,,Pomoravlje,44.05,21.26,,,0,0,1,https://www.gem.wiki/Despotovac_power_station
Serbia,L100000103402,Kolubara A power station,,,Beograd,44.480312,20.293538,239,32,4,1,0,https://www.gem.wiki/Kolubara_A_power_station
Serbia,L100000103407,Kolubara B power station,,,Veliki Crljeni,44.4675,20.28444,,,0,0,2,https://www.gem.wiki/Kolubara_B_power_station
Serbia,L100000103404,Kostolac power station,,,Braničevo,44.723674,21.171605,1360,,5,0,0,https://www.gem.wiki/Kostolac_power_station
Serbia,L100000103408,Kovin power station,,,Vojvodina,44.75,20.966667,,,0,0,2,https://www.gem.wiki/Kovin_power_station
Serbia,L100000103406,Morava power station,,,Pomoravlje,44.223826,21.163148,120,,1,0,0,https://www.gem.wiki/Morava_power_station
Serbia,L100000103403,Nikola Tesla power station,,"TENT B4 (Phase B Unit 4), TENT B3 (Phase B Unit 3)",Beograd,44.671341,20.158418,3066,,8,0,2,https://www.gem.wiki/Nikola_Tesla_power_station
Serbia,L100000103409,Štavalj Power Station,,,Zlatibor,43.27305,19.99944,,,0,0,1,https://www.gem.wiki/%C5%A0tavalj_Power_Station
Slovakia,L100000103411,Kosice power station,,Teko power station,Košice,48.698047,21.271726,66,55,1,1,0,https://www.gem.wiki/Kosice_power_station
Slovakia,L100000103416,Martinska power station,,,Zilina,49.059218,18.907019,,32,0,1,0,https://www.gem.wiki/Martinska_power_station
